address,city,country,keys,latitude,longitude,name,postalCode,province,websites
2601 Broad St,Lake Charles,US,us/la/lakecharles/2601broadst/234138472,30.227922514,-93.179819136,Checker's Hamburgers,70615,LA,http://checkers.com
708 E Liberty St,York,US,us/sc/york/708elibertyst/-1161002137,34.986626,-81.224088,McDonald's,29745,SC,http://mcdonalds.com
300 Berkley Rd N,Wilson,US,us/nc/wilson/300berkleyrdn/-1161002137,35.742939752,-77.92388443,Mcdonald's,27893,NC,
106 W Central Ave,Petal,US,us/al/petal/106wcentralave/696490760,31.3469,-89.2631,Hardee's,39465,AL,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJpeGA9E60Gz9vW8nXDmqtK5B7qOS5eY_6QXblPbDvarfHqWLywZFb8vmMFj4yAFynNPuSD31nz6RvRXa7nghPj1LW1e9LkpDvEOIZr6I2f--Fs98WZAzfQwsscIDUlcj87Ho9YqrGJZJ27s9iwR9C10R2aDWZ9Ux6zHU4RwHKOkHwsOd6kDt2E7US3s-PyN3YRhZJrZ52qiW4JOMe1IYZ7ZsQU18jnDOeJ8kqoUFfT9K5zdtGdEaKyIfnffsy_X40YH0vnkmFSZ4XUXzIjpyxJGC0r6L3JZhG5Qjk662dN0-pgRz19_gKzSTBAOy8jDkmG67HAD0Ff5IPY0jVnYruSbfmEmi4t2g9&placement=listing_profile&cs_user=unknown&cs_session=8d7453aa80e7b36ed959aa42e731b88ae1039d98
755 Texas Ave,Bridge City,US,us/tx/bridgecity/755texasave/-1161002137,30.023464,-93.843566,McDonald's,77611,TX,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
7359 Milliken Ave,Rancho Cucamonga,US,us/ca/ranchocucamonga/7359millikenave/711555057,34.120251025,-117.557956904,Carl's Jr / Green Burrito,91730,CA,
108 Westland Way,Rock Springs,US,us/wy/rocksprings/108westlandway/-864103396,41.577813,-109.251495,Taco Bell,82901,WY,"https://locations.tacobell.com/wy/rock-springs/108-westland-way.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=030830andutm_content=website,https://locations.tacobell.com/wy/rock-springs/108-westland-way.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=030830&utm_content=website,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJnjM-xDEijplcsqjbu_ktZLMBh7oqIx6uyr_P-Tm4GMZ3aOJfIkz4mDXY-stqn1hxoUL0crTGYzLKvLpOIyuMkCjqYgCWUaQtYCT1boS4ug8TWsnoeZ6cEFV9UjNz9OuSiuviBypBfmeGq4uah14_nSjWtZIKUohAd07d48o39LV43akOeyVal2CkNjtxQPSBFGdKs2hSv-zYuv8Ru7fNfE7zbiHzOVRJoDMwcoYBNiZ16tBrU7JbLZHtBfCNhUpT7FtRTTejDkpETWDtJAY-fneL2Yy7CeZNh1mkW9fJvfwCNtOTH4KnEYL7c65d2umqpPLImAGQoC0i35FKxkj2HcvEDVLpBgF0&placement=listing_profile&cs_user=unknown&cs_session=0ae6f273805f2c0c2e33ed33e892ef6b82278333"
921 Myers St,Richmond,US,us/va/richmond/921myersst/696490760,37.563,-77.4695,Hardee's,23230,VA,http://www.hardees.com
7575 Dodge St,Omaha,US,us/ne/omaha/7575dodgest/1780593795,41.25956,-96.03187,Sonic Drive-In,68114,NE,"http://www.sonicdrivein.com,http://sonicdrivein.com"
6585 Grand Ave,Gurnee,US,us/il/gurnee/6585grandave/-791445730,42.385357,-87.965696,Wendy's,60031,IL,http://www.wendys.com
2163 Madison Ave,Granite City,US,us/il/granitecity/2163madisonave/-230519289,38.702421,-90.143715,Jack in the Box,62040,IL,http://www.jackinthebox.com
421 W Broadway Ave,Minneapolis,US,us/mn/minneapolis/421wbroadwayave/-791445730,44.99913,-93.285294,Wendy's,55411,MN,"http://www.wendys.com,http://wendys.com"
3110 E La Palma Ave,Anaheim,US,us/ca/anaheim/3110elapalmaave/711555057,33.850927718,-117.85658122,Carl's Jr / Green Burrito,92806,CA,http://carlsjr.com
3007 Nys Route 417,Olean,US,us/ny/olean/3007nysroute417/-2061630068,42.076978,-78.463864,Burger King,14760,NY,"http://www.bk.com,https://locations.bk.com/ny/olean/3007-nys-route-417.html,https://www.bk.com"
6101 Cambridge Way,Plainfield,US,us/in/plainfield/6101cambridgeway/-1161002137,39.672354,-86.369288,McDonald's,46168,IN,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
3140 Gulf Fwy,League City,US,us/tx/leaguecity/3140gulffwy/-1161002137,29.450813637,-95.078258856,Mcdonald's,77573,TX,http://mcdonalds.com
785 S Progress Ave,Meridian,US,us/id/meridian/785sprogressave/-863563290,43.597536,-116.391947,Taco Time,83642,ID,http://www.tacotime.com
4500 Forsyth Rd,Macon,US,us/ga/macon/4500forsythrd/93075755,32.8705,-83.7029,Arby's,31210,GA,"http://www.arbys.com,http://locations.arbys.com/us/ga/macon/4500-forsyth-rd.html,http://arbys.com"
160 State Rt 17 N,Rochelle Park,US,us/nj/rochellepark/160statert17n/-2061630068,40.9029,-74.0717,Burger King,7662,NJ,http://www.bk.com
336 Williamson Rd,Mooresville,US,us/nc/mooresville/336williamsonrd/-891525969,35.582983,-80.874128,Subway,28117,NC,http://www.subway.com
354 Madison Ave,Skowhegan,US,us/me/skowhegan/354madisonave/-2061630068,44.779489,-69.725986,Burger King,4976,ME,"https://locations.bk.com/me/skowhegan/354-madison-ave.html,http://www.bk.com"
1765 Hwy. 138,Conyers,US,us/ga/conyers/1765hwy138/-1161002137,33.643153457,-84.015102828,McDonald's,30094,GA,
560 Bloomfield Ave,Montclair,US,us/nj/montclair/560bloomfieldave/-26676258,40.81554,-74.21965,Blimpie,7042,NJ,http://blimpie.com
401 State Rt 440,Jersey City,US,us/sc/jerseycity/401statert440/-791445730,40.71073,-74.09884,Wendy's,7305,SC,http://wendys.com
1125 W Willow,Enid,US,us/ok/enid/1125wwillow/-1161002137,36.4194,-97.893,McDonald's,73703,OK,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
1817 Howard Rd,Auburn,US,us/wa/auburn/1817howardrd/-588964726,47.29272,-122.21165,Frugal's,98002,WA,"https://www.frugalburger.com,http://www.frugalburger.com"
10384 S Clare Ave,Clare,US,us/mi/clare/10384sclareave/106088,43.838090059,-84.768904874,KFC,48617,MI,"http://www.kfc.com,http://kfc.com"
901 N Lake St,Aurora,US,us/il/aurora/901nlakest/-2061630068,41.77516,-88.31414,Burger King,60506,IL,http://www.bk.com
615 S W 19th Ave,Portland,US,us/or/portland/615sw19thave/-1947870258,45.52292,-122.69021,Jimmy John's,97205,OR,http://www.jimmyjohns.com
909 Shepherd Dr,Houston,US,us/tx/houston/909shepherddr/-230519289,29.770076,-95.409761,Jack in the Box,77007,TX,http://www.jackinthebox.com
110 Reisterstown Rd,Pikesville,US,us/md/pikesville/110reisterstownrd/-891525969,39.364115,-76.71312,Subway,21208,MD,http://www.subway.com
5000 S Arizona Mills Cir,Tempe,US,us/az/tempe/5000sarizonamillscir/-891525969,33.38315,-111.96472,SUBWAY,85282,AZ,"http://subway.com,http://subway.com/"
1015 Coshocton Ave,Mount Vernon,US,us/oh/mountvernon/1015coshoctonave/-864103396,40.401344,-82.452076,Taco Bell,43050,OH,"http://www.tacobell.com,https://locations.tacobell.com/oh/mount-vernon/1015-coshocton-ave-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033775andutm_content=website,https://locations.tacobell.com/oh/mount-vernon/1015-coshocton-ave-.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=004018&utm_content=website,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJrraOi53v6WcqHBrc7RiBK30JMCVYBl5UCE4PF_R4Vti3o7udRncWlq1z3zPpUDGJu4SKslT6ZF2hKuXb_zZ4qAn68naSkn0kiYBnATz1kT_uPIipF7TZz4_V0a0U2LnZ7b2l2ZBdN1N376NqDSDDqlJCU2MnrQ-g5IlvbJd5CGu9yamopLpAykk1ESGu9ogBFdCeL9FyqzkO9rBrVgzs_0rXed2S-W54gjUhhwrnKo35Ue7vTGIjmlrTp3dUsVl5L8Th4-pbKtNya13g0KD6-6s1fLSsCKbQTZY4ZFog8nTp6KibbeT4XIyDXO_sPtRyE3BJNQncNBHFAfONrQk07aCyOzKcSLas&placement=listing_profile&cs_user=unknown&cs_session=21f48379370c256de3899f31f6d3a31320b8092e"
18880 E Hampden Ave,Aurora,US,us/co/aurora/18880ehampdenave/659024989,39.65136,-104.76955,Quiznos,80013,CO,http://restaurants.quiznos.com/co/aurora/towerroad-80013
7521 Richmond Hwy,Alexandria,US,us/va/alexandria/7521richmondhwy/106088,38.7531,-77.0828,KFC,22306,VA,"http://www.kfc.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJH082dWwoivcHIoDMrML7YrlDoEwjWGh5nuNLdIx30XZanA2T080hx9IXNPkLCj0_w4fRvIjN0g7vilu_i3buq4a4rKDogeraGp1FZ47uvyWHqlOd42oTlMsDrd6tjL2wdZ62ovC8ElRnPnooa67p9KheWeWHYiu6TPPilKY3NywmEtkWhNAMU1137PTitNxhokF383NoYWU4lD5l9BFKLjHs8JX0Zvt2cC3GJcMz9NqbIIN9sjKjnW1a4QfDIVmUZDmNLUfYfjTgs39URErv-fJTSp23o6FdUieyB2B73aVr6pUX_9kJ6SO6M_og8xOSGNmYyrQrMhHFXccBrw2_Fg&placement=listing_profile&cs_user=unknown&cs_session=d8408f6682d5fabd4a0af143f0875890c0e09ebc"
2161 Hillsboro Blvd,Manchester,US,us/tn/manchester/2161hillsboroblvd/970421570,35.459637,-86.05776,Rafael's,37355,TN,
6030 S Hulen St,Fort Worth,US,us/tx/fortworth/6030shulenst/-230200247,32.663511,-97.402497,Boston Market,76132,TX,"http://www.bostonmarket.com,https://www.bostonmarket.com/menu"
3502 W 16th St,Indianapolis,US,us/in/indianapolis/3502w16thst/-864103396,39.78808,-86.2187,Taco Bell,46222,IN,"http://www.tacobell.com,https://locations.tacobell.com/in/indianapolis/3502-w--16th-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=028856andutm_content=website,http://tacobell.com"
4565 W Kennedy Blvd,Tampa,US,us/fl/tampa/4565wkennedyblvd/-2061630068,27.9454,-82.5218,Burger King,33609,FL,"http://www.bk.com,http://bk.com"
2747 E Broadway Rd,Mesa,US,us/az/mesa/2747ebroadwayrd/1832448210,33.407684,-111.77156,Whataburger,85204,AZ,"https://locations.whataburger.com/az/mesa/2747-e-broadway-rd.html/,http://www.whataburger.com/,https://locations.whataburger.com/az/mesa/2747-e-broadway-rd.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages,http://whataburger.com"
8010 Ogontz Ave,Philadelphia,US,us/pa/philadelphia/8010ogontzave/-447110672,40.07355,-75.15857,Crown Fried Chicken,19150,PA,http://www.crownfriedchicken.com
521 E Prien Lake Rd,Lake Charles,US,us/la/lakecharles/521eprienlakerd/1536894814,30.19857,-93.2144,Checkers,70601,LA,"https://locations.checkers.com/la/lake-charles/521-e.-prien-lake-road,https://www.checkers.com"
9827 Grand Ave,Sun City,US,us/az/suncity/9827grandave/-1055723171,33.5969,-112.27175,Domino's Pizza,85351,AZ,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps"
1966 W Broadway Ave,Forest Lake,US,us/mn/forestlake/1966wbroadwayave/-1009719089,45.27914,-93.0085,Taco John's,55025,MN,"http://locations.tacojohns.com/mn/forest-lake/1966-w-broadway-avenue.html,http://tacojohns.com"
10586 SE 32nd Ave,Portland,US,us/or/portland/10586se32ndave/-1055723171,45.446733804,-122.629705075,Dominos Pizza,97222,OR,"https://www.dominos.com/en/?redirect=homepage,http://dominos.com,http://www.dominos.com"
1165 Mount Vernon Ave,Marion,US,us/oh/marion/1165mountvernonave/-791445730,40.580878,-83.098427,Wendy's,43302,OH,"http://www.wendys.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJOO0ZuncVtm1s2X_8nWYAIRJeO2NDgRXHXP93B2fBxzoo9lj0cYlXJsxSlycG5TO48F8TbBQ2VBQ6phnwrlMnWr4JN1Fvr5igInqud8etoKL1Zff01FWLwEVZoeKJ4Z3M2HkliPnLm3xXpDagmqA50717YSePwoACsy0FrrbaWquWGm7S46ohZ-JAyinVQ7AQHhff5Yu6fu_IpOC379UCKPpynT-VfqyMRU19u027RtXjak4PM_OMPqiLUvQruCgDb1mVcDS1OEzjoZkzNVbM9ZxVAYZhpo8huAO5KiTlfXgaNXSE8pKJquJCIG0ku4m0E67dHENlU_qazyzLrShYL_S1A9uB3d79&placement=listing_profile&cs_user=unknown&cs_session=5afb1af969dc402a39987624ef3966ce9c01976c"
1000 Saint Patricks Dr,Perry,US,us/ga/perry/1000saintpatricksdr/-2061630068,32.470969,-83.743028,Burger King,31069,GA,"http://www.bk.com,https://locations.bk.com/ga/perry/1000-st-patrick-s-dr.html"
1562 Akron Peninsula Rd,Akron,US,us/oh/akron/1562akronpeninsulard/-891525969,41.136883,-81.547741,Subway,44313,OH,
8037 Liberty Rd,Windsor Mill,US,us/md/windsormill/8037libertyrd/-891525969,39.353407,-76.757306,Subway,21244,MD,
18284 Collier Ave,Lake Elsinore,US,"us/ca/lakeelsinore/18284collierave/1576611864,us/ca/lakeelsinore/18284collierave/1576611864",33.69176,-117.34127,Wienerschnitzel,92530-2754,CA,http://www.wienerschnitzel.com
243 W 400 S,Salt Lake City,US,us/ut/saltlakecity/243w400s/-791445730,40.76066,-111.89805,Wendy's,84101,UT,"http://www.wendys.com,http://wendys.com"
312 E Central Entrance,Duluth,US,us/mn/duluth/312ecentralentrance/-1009719089,46.79998,-92.12545,Taco John's,55811,MN,"http://locations.tacojohns.com/mn/duluth/312-e-central-entrance.html,http://tacojohns.com"
6740 Lea Berry Way,Haymarket,US,us/va/haymarket/6740leaberryway/-1161002137,38.81435,-77.641457,McDonald's,20169,VA,http://mcdonalds.com
11350 Southern Highlands Pkwy,Las Vegas,US,us/nv/lasvegas/11350southernhighlandspkwy/1961304929,35.98352204,-115.1902164,Capriotti's Sandwich Shop,89141,NV,http://capriottis.com
21600 Foothill Blvd,Hayward,US,us/ca/hayward/21600foothillblvd/-864103396,37.682954,-122.088618,Taco Bell,94541,CA,"http://www.tacobell.com,https://locations.tacobell.com/ca/hayward/21600-foothill-blvd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=030757&utm_content=website"
255 Bank St,Seymour,US,us/ct/seymour/255bankst/-1161002137,41.39732,-73.08199,McDonald's,6483,CT,"http://mcdonalds.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJqDESeGGoxICKMJ4Ts4QSxplg2teV-xvwUMtN4CGb6sJjtTGICsLC3OYv4RodRpGLCe4ZuM91G-zNDzPIjmnsRB7xX4rTahbr59rlO9TW_R6O7AOkqi6H4dLXl5CqQONI41p14dfA0CSASlu8oSp6VTifO0mBFQjSZA6-0frEcSf40P6wq9c5tOgZ3t3jYwC39a6WMMISHh_KBs3QB9p2i-wozPKrqPj2eUuWd5OUmvftbY00vTFF459v9_u92TfHoFrpVSZZjeiG6XgXNDKUYNvyXBqGdPqrmf6G3xPodQh_QePWjOtzy8y9j7alf0myDXPvucCZqutLIxELzBK7lHkFHu_D1udt&placement=listing_profile&cs_user=unknown&cs_session=18baf2a0df57cc21e87e9850fdaa3cc5c8d5e3ae"
10555 S Harlem Ave,Chicago Ridge,US,us/il/chicagoridge/10555sharlemave/-477036959,41.699154,-87.79765,White Castle,60415,IL,http://www.whitecastle.com
31181 Niguel Rd,Laguna Niguel,US,us/ca/lagunaniguel/31181niguelrd/554191587,33.397996,-117.5936,Carl's Jr.,92677,CA,"http://www.carlsjr.com,http://www.carlsjr.com/"
4806 S Ashland Ave,Chicago,US,us/il/chicago/4806sashlandave/-1055723171,41.80593,-87.665,Domino's Pizza,60609,IL,"http://www.dominos.com,http://www.dominos.com/,http://dominos.com"
9339 Olive Blvd,Saint Louis,US,us/mo/saintlouis/9339oliveblvd/-864103396,38.674585239,-90.371614856,Taco Bell,63132,MO,"http://www.tacobell.com,http://tacobell.com"
13130 S Ellis Ave,Riverdale,US,us/il/riverdale/13130sellisave/645445615,41.656711,-87.597592,Garden Fast Food,60827,IL,
2105 10th Ave,Haleyville,US,us/al/haleyville/210510thave/106088,34.2279,-87.6223,KFC,35565,AL,"http://www.kfc.com,http://kfc.com"
600 Highway 29 N,Athens,US,us/ga/athens/600highway29n/-2061630068,33.99426,-83.33705,Burger King,30601,GA,"https://locations.bk.com/ga/athens/600-us-highway-29-north.html,http://www.bk.com,http://bk.com"
5100 Cherry St,Kansas City,US,us/mo/kansascity/5100cherryst/-345832572,39.03454,-94.58097,Chick-Fil-A,64110,MO,http://www.chick-fil-a.com
90 Providence Hwy F400,East Walpole,US,us/ma/eastwalpole/90providencehwyf400/-1473303407,42.15523,-71.20403,Old Country Buffet,2032,MA,http://www.oldcountrybuffet.com
440 Beall Ave,Wooster,US,us/oh/wooster/440beallave/106088,40.80367,-81.93504,KFC,44691,OH,"http://www.kfc.com,http://kfc.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJFxIyvmqymZAuzXJid4ysXGR_p58ljzFp-_Ff8OKOWQ-sCukR8CrYG_HBS35x67AlYRIMLBYVmMJrAe2_sFf1vzLDK5otR8WyhzpSxqaCT_B8Rwf23jQlusA3hStSiidTbHzuhJ9QY-9w8__YR8ob91mdR81aSLNwqE_jrwSHdVgdBUjtRlSHROlkPbXSWse_YI-ysnLm1N4bQSfTTJLVnRdke438fFbEd4tmGPEJvWAOy3A2HgNe70B3byLT59cvpaiY4KS29_SXB5u7kpouHudWciKECOD4dbOSNAvaF7AP09t6tUKI8UuzoTIcNpwpZVpzvZNuaWyEMhPL28QAew&placement=listing_profile&cs_user=unknown&cs_session=4928bf95e6707ed55efec31508b9dbd824aeae80"
731 Trenton Ave,Findlay,US,us/oh/findlay/731trentonave/-1161002137,41.05858,-83.66331,McDonald's,45840,OH,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
334 Windsor Hwy,New Windsor,US,us/ny/newwindsor/334windsorhwy/106088,41.462995,-74.052849,KFC,12553,NY,http://www.kfc.com
9120 Rockville Rd,Indianapolis,US,us/in/indianapolis/9120rockvillerd/-864103396,39.76434,-86.32391,Taco Bell,46234,IN,"http://www.tacobell.com,https://locations.tacobell.com/in/indianapolis/9120-rockville-road.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=026761andutm_content=website"
3056 Jodeco Rd,Mcdonough,US,us/ga/mcdonough/3056jodecord/696490760,33.481957,-84.215095,Hardee's,30253,GA,http://www.hardees.com
3601 Gateway Blvd W,El Paso,US,us/tx/elpaso/3601gatewayblvdw/106088,31.7789,-106.4505,KFC,79903,TX,http://www.kfc.com
15900 Crenshaw Blvd,Gardena,US,us/ca/gardena/15900crenshawblvd/-1055723171,33.886524,-118.326492,Domino's Pizza,90249,CA,"http://www.dominos.com/,http://dominos.com,http://www.dominos.com"
1406 W Main St,Tomball,US,us/tx/tomball/1406wmainst/-1161002137,30.090093,-95.631498,McDonald's,77375,TX,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1450 Molalla Ave,Oregon City,US,us/or/oregoncity/1450molallaave/-1161002137,45.33488,-122.58982,McDonald's,97045,OR,"http://mcdonalds.com,http://www.mcdonalds.com"
530 Morse St NE,Washington,US,us/dc/washington/530morsestne/-891525969,38.907268,-76.99857,Subway,20002,DC,"http://subway.com/,http://www.subway.com"
8667 S Quebec St,Littleton,US,us/co/littleton/8667squebecst/-1161002137,39.56008,-104.90544,McDonalds,80130,CO,"http://mcdonalds.com,http://www.mcdonalds.com/"
15909 S E Highway 19,Cross City,US,us/fl/crosscity/15909sehighway19/1796388168,29.63797172,-83.13565911,Hardee's / Red Burrito,32628,FL,http://hardees.com
1845 S Vermont Ave,Los Angeles,US,us/ca/losangeles/1845svermontave/-2061630068,34.040253,-118.29212,Burger King,90006,CA,http://www.bk.com
2435 Iowa St,Lawrence,US,us/ks/lawrence/2435iowast/1876747914,38.93967,-95.26107,Raising Cane's Chicken Fingers,66046,KS,"https://raisingcanes.com,http://raisingcanes.com"
1031 S Santa Fe Ave,Vista,US,us/ca/vista/1031ssantafeave/-891525969,33.19173,-117.22917,Subway,92083,CA,"http://subway.com/,http://subway.com"
7020 Carnegie Ave,Cleveland,US,us/oh/cleveland/7020carnegieave/-624847056,41.50128,-81.63979,Popeyes Louisiana Kitchen,44103,OH,http://www.popeyes.com
11101 Burnet Rd,Austin,US,us/tx/austin/11101burnetrd/-1266095317,30.39625,-97.71994,Froots,78758,TX,http://www.froots.com/home.html
5814 N Monroe St,Tallahassee,US,us/fl/tallahassee/5814nmonroest/1780593795,30.533239,-84.362859,SONIC Drive In,32303,FL,http://sonicdrivein.com
5019 Cottage Hill Rd,Mobile,US,us/al/mobile/5019cottagehillrd/-1161002137,30.648956,-88.158899,McDonalds,36609,AL,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
7116 Highway 70 S,Nashville,US,us/tn/nashville/7116highway70s/-2061630068,36.07458,-86.92275,Burger King,37221,TN,"https://locations.bk.com/tn/nashville/7116-highway-70-south.html,http://bk.com/,http://www.bk.com,http://bk.com"
1250 E Mcdevitt Ave,Jackson,US,us/mi/jackson/1250emcdevittave/-2061630068,42.19685,-84.379676,Burger King,49203,MI,"http://www.bk.com,https://locations.bk.com/mi/jackson/1250-e-mcdevitt-ave.html,https://www.bk.com,http://bk.com"
1343 S Pleasantburg Dr,Greenville,US,us/sc/greenville/1343spleasantburgdr/-230519289,34.803618,-82.375519,Jack in the Box,29605,SC,http://www.jackinthebox.com
423 Wagner Ave,Greenville,US,us/oh/greenville/423wagnerave/-2061630068,40.11533,-84.62182,Burger King,45331,OH,"https://locations.bk.com/oh/greenville/423-wagner-ave.html,http://www.bk.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ_UAhKIDNvD-_0t8dH8co9Z9MThyDA5WkeDx_DPBfOAlajUlvFwMv-unCwnCQIKL-grPrN_i_CULgNe_bBare3nmCCyU0MaoXqXUEgJbTnhh_N1TIC4w5iQTSOQ4meMkSRdb6qVtONtWehC6_dRVptDQ9q7vsy4pOYRWv87EYXssYUTb-2XwbFlaCqjRcmNvtxf4o2iQ7H5nUacpG9ReL-B3Q_SvJINd-3FOHntNGyKB3_Xw9latdJIAX_afGy080PgojitvgS4shLD6aTXz0LqdLVeZavUUrCh6Z31NRdT9RipGGO1anFg3gmUV-ADJgQIbc5ltQ79u4YTxmJfM-og&placement=listing_profile&cs_user=unknown&cs_session=39aa6284bcb7e74c9eb2ff6c7525eab920f376f3"
6325 Wichita St,Fort Worth,US,us/tx/fortworth/6325wichitast/-864103396,32.665425,-97.280329,Taco Bell,76119,TX,"http://www.tacobell.com,http://www.no1chinesrestaurant.com"
888 99w,Corning,US,us/ca/corning/88899w/-2061630068,39.92716,-122.197586,Burger King,96021,CA,http://www.bk.com
2201 N Broadway,Los Angeles,US,us/ca/losangeles/2201nbroadway/-981164808,34.073832,-118.217743,El Pollo Loco,90031,CA,"http://elpolloloco.com/,http://www.elpolloloco.com"
